,business_id,cool,date,funny,review_id,stars,text,useful,user_id
3689,ejdBoVvEdn5fdycuJRen8Q,0,2011-08-16,0,XQDyWUiqCxgq_VQ8hMcoIw,5,BEST FOOD EVER!!!! Their chicken w/ broccoli is to die for. A bit of a hole in the wall tho...,1,ApiuFCJYiAa4zQHdMMImsg
4344,rvnTFEq7R2ZHg0_CYbBNFw,1,2014-06-19,1,YrFQk7ZNu0rYwBFkolj2BA,2,I was so excited to try this buffet, but alas, it left much to be desired. 
1092,8-_jXGGDFPFAPB4r1x-81w,0,2013-03-14,2,VAa8KY-ud6Ua_SBQmtuGEA,1,Wanted to try this restaurant as we live nearby and couldn't figure out where to park. Finally we went around to the back and found only valet parking. We went to Rosie McCaffreys instead,6,gHN-3VzMjDYRF0eQNfo2wg
2604,K_20WI2uDh_1UvnyKTazfg,0,2017-05-10,0,u9ZoG_vhhBUkJy-W27kjUg,5,Came here for first time a few days ago. They always have beds available! Great service and CLEAN beds! Thank you so much,0,DIx9M1iW_7XW0EZVMkraSw
1859,AF-N6i0XCJRPFFOZKp1Pnw,0,2015-11-22,0,fA0K2d7vhwW0aGIohuP2kA,3,I just went back and they had put green beans back on the menu but it is still high 9.71 for 2 ck and green beans.    What happened to the green beans!  And baked beans no one wants the nasty Cole slaw! And the prices are to high haven't been to a KFC in year because of that,0,uU_ol_n14rgh8kuuZ--WSQ
644,7tD2x6ElqZssMSCPhZu5uA,0,2017-09-04,0,ZhqJeerf6BNKls_nLUlckQ,1,The worst stay I have ever had. I understand it is a cheap motel. With that being said; we ark for 1 room with one bed simple two night. We arrived and found they gave away that room. So they gave us an upgradewe walk into a dirty room where the beds weren't made and towels left on the floor of the bathroom. So of corse we walk back to the front desk ask for a clean room. They gave us one just down the hall. As we lay on our bed we hear burn outs in the parking lot and now the building smells like burnt rubber. Mixed with the smoke and musty smell. I complained to the front desk and I was told I think the regulars are working on a car. At midnight mind you.  I look out side my window and they are tack welding and grinding out side. I will never stay here in my life and warn others.,1,8hUlAc8B4a4-UD1kWhBiOw
1803,Jzth-y32SyvOhJNgbIPTqQ,0,2015-02-14,0,uAsE39XN0eiMbRl1Ib2C-w,5,Amazing food! Great portion size with reasonable prices as well! Was my first time and the employee was very helpful and friendly in guiding me through the build your own process. Will definitely be returning!,1,iYQTMl1ps32PWrZCOyPoAg
2280,YJ8ljUhLsz6CtT_2ORNFmg,0,2014-07-07,0,Au7MG4QlAxqq9meyKSQmaw,5,So my boyfriend and I came here for my birthday ; I have been wanted to try this place since it has opened big fan of Gordon watch him in Hell's Kitchen so I couldn't imagine so where better to celebrate my birthday. Daisy was my server she is so sweet knows the menu very well and suggested great items I didn't even really have to look at the menu I had some fruity cocktail it was very refreshing and her server asst. helped by cleaning items off table and refilling our waters. I got the ribeye medium it was so good ! I ate all it's served with potatoes and my boyfriend had the chicken pot pie chicken was very juicy and gravy was top notch! She suggested the sticky toffee to top it all off it's the best dessert I have ever had I still dream about it served with a vanilla ice cream. I will be back !!!! Thank you daisy for making my birthday special,0,8bFE3u1dMoYXkS7ORqlssw
1131,Ej0sTcCOsvjsamtvdeGlOA,0,2016-08-31,0,5rkG-PQvv67POYHytJ_3Lg,5,We are extremely happy with the timeliness and the quality of the service Chris provided.,1,HjFNEyVxVr0v64ByghoDOQ
2573,v-ZHYK044MXryMThoCeGCw,0,2016-03-13,0,7whG2hTCDp2nIa5l7iS8YQ,5,Zipang is one of my favourite sushi restaurants. The food is always fresh and delicious. I would highly recommend this place.,0,JdC7Y4SN606CPTIAhM_FxQ
188,ICw43H7hrbSuXTjDBmJxbA,1,2016-02-29,0,RUoRwBWiYAZ7FhRMg_ibZA,5,I was just at their new store on Cheyenne on Sunday. I wanted a soft mattress Christine gave me a great selection. I told her I only wanted to spend up to $1200 dollars. I had more than 4 choices all were less than I had planned. I had checked other stores first and the mattress I got was equal or even better at half the price. They even gave me sheet and cover for the mattress as a bonus for shopping at the new store. I did not realize they also sold furniture pick up a full 5 piece bedroom set. It was just like the ones I had been looked at some of the bigger furniture stores again half the price. I going to tell all my friend check this store first.,1,dQzQ4bN0Rnb8M-0LqTl3-g
3781,CZhc8YXdFLhAI4ViC2ERTg,0,2016-04-30,0,lF2BtQMpXWI62gUT3oitjQ,2,There food used to be good & I don't know what happened but it's nasty now!!!!!!!! I ordered shrimp enchiladas & they were sour and the tortilla was falling apart like it's been sitting there!,0,Ge7j52ujSiEKMx3q6BXXMQ
2745,plD9cuwxJ5esXPT9rY3tmQ,0,2015-11-15,1,7Fq665NwsRMwhXus7ueJSw,4,Got a groupon for full set of eyelashes and was charged extra for full set in the salon,1,OKsOz8gvZqMzHwoQhxVgZQ
4255,3pSUr_cdrphurO6m1HMP9A,1,2017-01-01,1,uDgWTAh9VcfbdtwV1Mukqg,5,This place is amazing so much fun!!! I would recommend for any celebration! You have the quietest people getting up and singing. I love this place will be back again.,1,WncPRE2uAJ3eQx4MG6uYRA
1646,fY3lvNKf5KyQUDwUz2apnQ,0,2014-07-02,0,tphyOXwDejEBuMzMQGCWeg,3,Nice little halal pizza spot downtown. Hidden gem. Pizza is great. Burgers are not bad. Service is fast and friendly. One thing they could change is to have napkins instead of kleenex to wipe your hands...alot of variety..would def go back,0,2McB9CmWgZFlGWQozt6sOA
2732,5iSlHNIy3RLbCP5AayB31g,0,2017-04-08,0,1mTS_mmKJocNLxCQ4J7O6w,3,I've been to this restaurant 2 times. The food was good but they're salad bar needs attention.  The have good items in the salad bar but it's never stocked.  I want there for lunch yesterday and the salad bar was missing many items and it didn't get restocked the entire time I was there.,0,LOWgS4mUu7Y2uPWKZnP5Pw
179,YPa8t1631tlRQms0p331ZQ,0,2016-04-10,0,vCwlUF30mV7Eg5MCS3N39Q,4,What a nice and friendly person that answered the phone.  I was looking for a tree nut free cupcake she was unfortunately not able to help me but gave me great advice and was very willing to give me a few suggestions.,1,wMttR-7frrO-YzDsIiA4GQ
3306,pvPAE1Vjeo6_XbnflGo9xw,0,2012-12-19,1,zW8pBqdnMGoXRtbQ3US9yA,1,One of the worst customer services experiences ever. Not only was the woman rude to me but she charged my credit card twice for the same poor service. Anywhere is better than here,2,DDSpcEmwjUd12NxVlw5p4g
1665,R5ZvZ97FDp2bD93CNKg-zQ,0,2013-07-29,1,mpNaGq0ylyDNf6JKYky69A,3,Coming to this place is like rolling the dice and praying for meat that isnt too chewy or sushi that isnt too funky. It was definitely better a few years ago and has since gone downhill. Service is not so great either. If you get a waitress that speaks english then consider yourself lucky!! I'm asian so thats not racist.,0,N3nQ4CclmbNepoJmFCm7Ng
2034,R5sfMJeNBARIOT9OevJLkA,0,2016-07-29,0,hiDqMNV9daG77k8PwQU7iw,1,Worst company ever! The product is soap and water! This product is so expensive and is a waste. Try and get some customer service and your screwed. All they care about is the commission so once your card is swiped forget about any help after that!,1,8UPnHtRqG-xJJBYXMN3LPw
1836,TeL2_oZCI-eA1NMrznG58Q,0,2015-09-22,0,BWiq0ICztUNuhEgZDa8g_Q,2,Very messy store and expensive for what  you get.  I used to go  here all the time. The shoe department  is a mess it's not worth your time at all! Not going back,1,uU_ol_n14rgh8kuuZ--WSQ
4156,qMJyOW1FdPOf8sli8DIq_A,0,2015-01-10,0,dGCac3rFvfsxmabrMLcf8g,5,Delicious Crepes! Delice has the feel and menu for an authentic bistro. This place will be a great Breakfast or Lunch spot. I appreciate any place that has fresh juices! Mill Ave is lucky to host this business.,0,FfqX7xdQY80nbkdNoeh_6Q
2095,VpXlnz2dD4KzPw4yJ_eJ3A,0,2014-09-20,0,du2Q2zZfBnHUQw9k15qBog,5,Great fresh food. Friendly staff and clean restrooms. The gas is usually the cheapest around.,0,9bvrSiI2GITibg06TyTTtA
1849,355zerURpj4IMs2no238_A,0,2015-09-26,0,7BHrT3p-d8wId48uTzoLrQ,1,They argued with me again as to Wethersfield or not there was broccoli in the dish I asked for none and it's in it! I thought it was just two pieces but it's loaded with it I sent it back good thing I didn't do take out! I don't think I will be back sad! Now they gave me chicken instead of shrimp that I  paid for! And he is complaining!  Give me my money back. Well I was in my car and the manager came out to apologize and give me a gift card.  Unfortunately he is the same person who argued with me and blamed everything on the cashier! I told him that this has happened before and last time it was take out. Don't think I'll be back at least to this one.,0,uU_ol_n14rgh8kuuZ--WSQ
3367,7pGWy3mR7gjMSE6x2njqPA,1,2013-12-08,1,1QDXh8O8G7sbqKUAiNwNxg,2,Went on a weekend morning more than a year ago. It says something that I still remember the details of my visit. They were just unorganized. Possibly overwhelmed. Lady who I think was the owner was just barking orders. Maybe we should have waited for a table outside for a more peaceful dining experience...,1,CoCkuPtRB3cYZaHlAI-Vbg
1985,xkiYAerQQXL25legNhVsSw,0,2015-04-26,0,cIyDRhWeHtZ_pDQBe4sG8Q,4,The pizza was ok and the chips as an appetizer were good. Anna our waitress was very pleasant and did a great job!!!,0,zdG-3ABz7-mv1P3cs2_Rfg
1835,YM-nYIHd99qUt9n62AxIAg,1,2015-09-22,0,W1SvUCtGTtbcVROMPWGP5g,5,This is my favorite place! The salsa is great!  They are quick  and friendly and I've never had a problem!  My family and I have gone here for years.  The tamles and chimichangas are great.  The tacos are good but expensive.  The margaritas are great and cheap!,1,uU_ol_n14rgh8kuuZ--WSQ
2201,f4Y3634vku_QlaPTqmfQNA,0,2017-07-30,0,Jg7xvdU7mlQPoLoADuzAxw,5,I've used Chris for a couple of different projects and he has done an excellent job. I highly recommend him for any projects for your home or business.,0,VTjCebjbadCMAGRoXvs7Zw
4149,75h1zQoWi_D7SMHIIYpeMQ,0,2012-09-28,1,UkFXGAFkkiKoAiaT-H8EIQ,5,I had just moved to Arizona last year and was desperate to find a hairdresser who was skilled at cutting short hair. I saw a woman in Whole Foods one day who had a really cool and hip short cut, and boldly asked her who cut her hair. She said 'I'm a hairdresser,' and instantly my connection with Christian was born. 
1096,8b5ll2kjXfjgFIqWsjkr8Q,0,2016-10-16,0,-JZrDxBDTvD5Y5zf1JFI9A,5,Stopped here for breakfast excellent service and the food above average.  The place is very nice and comfortable. The waiter kept my coffee cup filled without me having to ask. The prices very reasonable. We came back for a late lunch. Once again the food and service  were excellent. Food portions are generous and appealing. The waiter kept my water glass filled and removed dishes as soon as we were done. In both ocasiones the bill arrived promptly. A very nice place!,0,bF94vG4-iserSe-4rLLDtw
2562,C0IedQWlNKf4tCYWWZJ36A,0,2016-10-30,0,PJbbGWjT95vLuFyovEg0aw,5,Great burgers. Interesting and delicious beer flights.  Great place for a date. Five stars.,0,ahJpy_fTI6qMAXISGTjU2g
1395,ugw8RtuqcDMLrCI_GzqwuA,0,2017-03-03,0,txWSOrVlNJCVtf9iVi-qYA,5,I'm moving back to Nova Scotia next week and this pizza will be missed dearly. There's nothing like it. Simply amazing.,0,X3H-L_e7oQx6wLSYiBA8Uw
2806,gQHvqWLvqOlSi_A0WkLLog,0,2013-08-08,0,21pS36RmJwz2wHUOaqQERQ,1,This dealership sucks... Nick Taylor told us we were pre approved had a bank and everything and come down to sign papers and we would have a car. so we did that and had the car for a week ad five days they calls us to tell us we need to return it because they dont have a bank to finance us. So we were told one thing and they did another and act like oh well ooopppsss sorry. Dont go there to get a car they do not follow through with what they tell you... they give salesman a bad name. Now that he isnt getting a sale he will not return phone calls.,0,ckR-iJwmLfzW605O6IqYwA
4913,rNNVuA-xq1SVEQaLzrK4bw,0,2014-01-30,0,tM-6b25d5OdiJmDYBC0VLg,3,Greasy, fresh, should make you feel better  buzzed food to absorb all the alcohol. 
1868,jvwzhzA9vsfJHCdlbLkHZw,0,2015-12-04,0,PUlnunkRcHNxCruQr5e6CQ,1,I've been coming here for 24 years I didn't know that they changed ownership!  They took the pretty art off the wall wouldn't know where you are by looking no art at all looks like a bar and they changed the almond clicked it comes in big chunks and the vegetables too and they charged me for hot tea! Won't be back,0,uU_ol_n14rgh8kuuZ--WSQ
3813,WdCh7l_pxqJtuZl5VJriYw,0,2012-07-19,0,778ud8jDdilg6UnlugnJkw,5,The Samosa Factory always has great service and fantastic food. My order is ready on time and the food is consistently perfect.,0,Jc6Cs05Dj6kXOpeEVuBbGg
756,ZrS5rhJ4OvXQG_38wPEWlA,0,2017-07-22,0,vxHq3O5iJqIkqNCnjc5Heg,4,First time here. Trying out a new Boba place and it's great! My first drink is Vietnamese coffee Boba milk tea...super good!,0,8l8PZFsNyhi24BCRQ0xbSA
2554,du9EiKx28BVs-2hUAQ3UVg,1,2016-08-07,1,tbDWboGQlhuiFz07voG64g,5,Great fresh food and wonderful vegetarian options. Service is great and they are very accommodating with children. Perfect local family restaurant with unique food and kind people.,1,s2jkR1osopETwWV3-syQ0Q
2093,kG3TJsJvaDHF3csp0dRDYg,0,2017-09-05,0,jfs_ZtWnWgrCvEFEl8DPQA,2,While service was friendly and prices were reasonable the chocolate dipped cone lacked flavor.,0,Ac3vNCPDwirpxSkIwtcvVA
4805,3BBkhChwKTEx9l83bIl1ng,0,2011-05-02,0,gpaj1IZk0FJoa7etBI4rhw,1,I almost feel bad giving Dean's such a bad review because they try to be a nice salon, but it just isn't.  They're great with coupons; you'll almost never pay full price for a haircut.  This explains why I got my haircut there so many times.  Each visit was more bizarre than the time before.  The last time that I went to Dean's, two of the stylists lectured me on the 'bad' product that I used on my hair (a bumble and bumble product...).  
3243,0dFOy1BeJWuYTyIsi-gAqw,0,2015-05-10,1,ed8to80UuSExhgfJOyWphQ,1,Well I had to give a star because required. This place is a star minus. Land scraping does not exist and the up keep is just a grade above a bed bug infested super 8 hotel so what does that tell you.,1,dOsSS5r_YXViQznl6EvXlg
973,ZCzey5aPhd7jYIoHsUfjmQ,0,2017-02-19,0,dicOVEe-9bPSEfqB1x-27A,5,Excellent food and service very friendly servers would seriously recommend the tuna chips and soft buns.,0,Z1EkfE0FnO_cRXzONymxvA
1887,l4SRHKV2XLdUR_QpvVxI1g,0,2014-04-13,0,qixQN-RZpiqr5RRihEgLGQ,2,I would not recommend this place. You never know what you'll get at this restaurant. The service is okay but they always seem irritated and pushy. I'm not sure if management understands this or cares. In my opinion I wouldn't choose this place for a party or reservation because you'll get less than what you pay for.,0,HEoo4q1XNOeyEXiPOeoHQw
4408,GdHMZn1gEeVvz5-4u5TTug,0,2016-07-16,0,uAR7v3PY8loLFA8y5zxvIA,5,we checked out a car from enterprise on july 12,13,2016.
283,F1VasoCjLgA079A21nQIvA,2,2013-08-25,0,aefWon7MeIoGpsLG5iwZ5g,5,I have 3 competitive bird dogs as well as breed occasionally.  Dr Sondel was already the best vet I have had the pleasure of working with.  Now that he he has ventured out on his own he has taken vet care to a new level.  His new clinic rivals modern medical facilities for humans.   Nicest facility I have ever seen!  Jesse is for people that want the most advanced care with an honest/pragmatic approach.,13,FHwl6kaKdD5-KAnfVb_pKQ
271,oGTYDN6lzkBuFk3mTpFB0Q,0,2017-07-04,0,d_I9gHDXtJ987wL1joF_Gw,1,Terrible. They advertise the bar stays open till 12am but in our whole stay when we arrived back after dinner, usually before 11pm,  the place was all locked up. The hotel is under renovation too so don't expect the famed Ritz service for the medium future.
4079,oWTn2IzrprsRkPfULtjZtQ,0,2015-12-06,0,43qSYZ1Y-odC3n4vjy8O9A,2,The burger was ok. Not what I thought after reading and hearing about this place. Very small a couple of stools. The cashier needs to learn manners. Really for what you get its over priced. The only good thing was the chilly chesse fries. I would go back for them again.,0,M6-4hwoPdMjaIEjlYsaZ8w
1516,80H8EnyShhq6_ZENH7aV3A,1,2014-01-24,0,koJNQHkOXJAYnM1xGizX7Q,5,We had this place for the first time tonight. They have great prices and some of the best thai food I've ever had. I was very impressed with their Tom Yum soup and the quality of the food is amazing. We have definitely found our new Thai spot.,2,yR8zRyc7GQ4PQQOgP5a0IQ
744,07F9bkUm3cs83CzGvTi0TA,1,2015-03-15,0,wgr_hOfIWlXR-glOC-qKYQ,5,Kudos to Charlotte Motor Speedway!! They took a situation that was less than idea at the All Star Race and turned it into a customer service win. Here is what happened. I used Ticketmaster to buy 6 tickets to the All Star Race. I browsed a few sections then wound up buying tickets in Chrysler section K. When we arrived at our section we were informed that it was a no alcohol section. I didn't remember seeing anything on the website (i went back and looked and there was at the checkout page and because of the way I searched I missed the one on the main page) or on my tickets. I was told to go exchange my tickets the gate. The employees at gate 3 said they did not have access to the Ticketmaster system so I would have to go to gate 4. At this point I'm not pleased but I head to gate 4. I show the employee my tickets on my phone and he hands in over to someone else. After about 20 or 30 minutes I'm informed by someone who I assume is a supervisor that the usher is wrong and that our tickets are not in an alcohol free zone and there is no need to exchange them and that the map displayed in the window of the ticket booth showing this as an alcohol free zone was wrong and out of date. At this point we have missed about a 1/4 of qualifying. We head back to our seats and inform the usher that we were told that it was ok to drink here. He said absolutely not and that the ticket person was wrong. At this point I'm furious. So we walk down into the next section and head toward the bottom to find some open seats and hope we are not sitting in someone else's seats (luckily we weren't as most of them around us filled up). Upon calling the ticket office today and explaining what happened the agent said I did miss the no alcohol writing at the checkout page but offered me 6 tickets to next years race to make up for the inconvenience!!! Way to go CMS even though we regularly attend races here you now have a customer for life!,1,Cxv3SNudPrCavvHJfIbwhQ
3608,s_7T0ET8svmbLklIucYeHg,2,2011-01-31,2,HNzUdCOUeNumhrjVqtaN3g,4,After a rough morning a good lunch was in order and that I found at Blue Sky. Me, my wife, and my cousin
447,jjkreMAvH3DWtk7mvASmEw,0,2016-11-19,1,bFe0Aenre7MN0cohgbvECQ,2,Reminded me of an overpriced cheap frozen pizza.  I will try a different place on my next trip to Toronto.,0,OXbgUHL-v9XEJ8oGtJp-7w
4864,vGDhK2Lc4Np5iZYZ7FG0QA,0,2015-11-18,0,s3jmKZ9VCaGIuZXUQqyqyQ,5,Fantastic! Great new neighborhood restaurant under wonderful ownership. Carnitas and enchiladas were winners. We are definitely coming back...again this week! Thank you!,0,UuhXs5GmOx9BEdLGJUXyEA
1732,J5ebC7fKqrSF8KuS8d6hgw,0,2017-06-03,1,77QDbmosyw-EcFPr04l1iQ,1,Our hotel mistakenly sent us here but we were vegetarians. Don't go here if you're a vegetarian. They were accommodating however over charged us for veggies and chips.,0,aK1srnlZPBC8b-8Rk7NGCQ
29,th4pZ5LkoIIkb1Vmu_m2DA,0,2012-02-12,0,c4zzAD1S6721Fh-acCBy-g,4,The food was ok. You get a lot of food for the price. There is bot a lot of seating.,0,FjH3TH8OvHGLNEbzdEYlNg
3365,dUffgo9Lh_Vk9TLuFR5ywg,0,2013-12-05,0,I470Zhy2rJZkEg8Q4L5Nww,3,Staff is always friendly. Pizza could use more flavor IMO. Vino bambino salad is awesome!!!,0,CoCkuPtRB3cYZaHlAI-Vbg
4504,lyIHmlIK7PKwQeGyR8svJQ,0,2014-05-02,0,ydiV3vtGorz0AqV5Ic-u7A,5,I was just so pleased and satisfied with my meal I had to write about it! Initially I meant to get one of this restaurants famous crepes, however after learning they served breakfast until 2pm and spying their new breakfast menu, I found I simply could not resist their house omelette with prosciutto & Brie!! Two of my favorite special foods in one perfect omelette. 
3134,hihud--QRriCYZw1zZvW4g,0,2015-07-07,0,ZzW2LuJuy8tQ7I55XxZT0A,5,I had Harami Miso. Korean Prime Kalbi. Bulgogi. Pork belly. and mushroom medley. They're tasty and fresh. Service is good as well.,0,VyU-WzVX08qURyoRSrj07A
2036,G-5kEa6E6PD5fkBRuA7k9Q,0,2016-02-14,0,-Hr48Svv_aPOJMO2tgEbyw,1,We are locals and 2nd time here...first time was awesome! Looking forward to our 2nd time but very disappointing. Especially on V day.  The veal was extremely dry and the sauce didn't help...so sad.,0,JCB38-kGiyPmxeGSDsFytA
2213,IPiRBDgjSFGOZeewrAVIMQ,0,2013-01-17,2,KLadJayf6GSCe0rxPbtuCA,5,I find the last review (Riki L.) Very comical. I happen to be in the store the day she came in trying to pick up her table on that Sunday. Her paperwork clearly said Monday and she had the wrong day. In fact I had to stop getting customer service so they could help her. She was yelling through the store and cussing at them using profanity I had my children in there. Total white trash is how she acted. I had to stay in the store until after they closed because of her stunt going over to the other store. She went to pick up her table at the 59th Ave. and Bell location she put it in her truck and she left and never paid for.  The owners daughter on the E. Bell Rd. location called her several times as I was sitting right in front of her. Rik never picked up her phone. I would say in the 15 minutes before she called the police she had to have called for probably 10 times. She knew she owed the money when she loaded the table she should have paid for it then. Howie world was left with nothing left but to call the police to protect themselves. I have never seen someone in my life be so rude to people in a store as this Riki was. Howie world was not rude to her or mean to her. She wanted them to deliver something on a different day and hour before closing. And it simply could not have been done. Riki Did not read her paperwork for the delivery date she messed up and she wanted them to take the blame for it And she drove the other location picked up the merchandise and didn't pay for. You never know who's watching who's going to read these reviews it truly helps to be honest!,0,N3QcinahcFMvE3b1qcmmrw
4599,_-vDX3omTBcx646X5TRpfQ,0,2014-10-28,1,InR6Vwf7dfo4MMTQiZ92_Q,1,This place is a dump .... mold everywhere toilets.sinks.showers in cabinets would not deem reasonable for a prison let alone an apartment complex,2,Qu7EESO_z6yryC2rRXbynQ
1207,gHngt6zpP683GKe1i23LUg,0,2012-11-14,0,aLK9Zsevo1ddSvULAUjB-Q,4,I had a banquet event here and I was quite impressed with the service, as well as the atmosphere. The wait staff was very friendly and was able to keep everyone's order straight, despite the large group.
4157,lUczD7I5o4wTWru7jzSqeQ,0,2017-07-05,1,kHoh2EX-1C9iuvDA8lYeqA,1,Take the bad reviews to heart, we didn't and got burned by it. You can do a lot better for the amount you are going to spend. Find a place that cares about your big day as much as you do. Superstition Manor only wants your money, and they aren't even willing to work that hard for it. Really pathetic experiences the more we got to know them. 
981,vHt0CSynqesXox-9nBj7uA,0,2010-04-02,0,IfgnHg6zQEbNGKYVcfYWtg,2,If you want a good Margarita you will love this place and their Guac live is really good too....I agree with the other the food needs some help but if you like Margarita's and Chips and Salsa this is the place to go...,0,5qz4ICJWJNAEt-vl5yHq_w
2935,E5GnSqLpuPTKCChnZmD7ag,2,2013-07-12,1,xRDSMtV2RoETyVqvRlj9XQ,5,I was a hot mess and dead scared of the IRS. Then I foundout about IQTaxx services and my life changed. After being chased by the IRSfor unfiled returns for two years I received a levy! David and his staff easedmy stress and gave me solutions for my tax problems. I couldn't be happier with the results! I filed four years' worth of back taxes and ended up with arefund!!! I highly recommend their services.,5,mNZUtwyCu4q0fsWvwPqceA
The rustic style pizzas do remind me more of true Italian pizza than one would normally expect of a North American pizza joint. The name Magpie, after the bird, is a very commonwealth reference, which may seem odd at first. It is, however, one of a number of restaurants with British references that have opened in the past year or so in Montreal: e.g. Sparrow, Lawrence, Brit & Chips, the Burgundy Lion, etc. 
1843,cqJNu4gGWI99M970dd1ZBw,0,2015-09-25,0,8FLpwQDdtuTBs_IKzgIrTg,1,I bought a new dress for my daughter here and the second time she tried to wear it the zipper broke on a night she was going to the Phoenix Symphony!  We had to hurry home and get a  different dress! She was almost late! I took the dress to be repaired and they wanted 55 .00 so I returned it to kohls they only gave 14.00 for it! I could do better at Walmart!  Gonna stop shopping here they rip u off fuck them!,0,uU_ol_n14rgh8kuuZ--WSQ
1650,BXg7KQWfxNF5774IU02rEw,0,2014-07-02,0,AbHMq58cbPzIcntPNyopPw,1,Where should i start? Was excited to try this new restaurant. Came a day before they opened and the lady at the cash was so friendly and welcoming. Came two days later and was not greeted at all. There was no way to tell where to order ...the guy near the food just looked at me with wide eyes. I asked for a mix plate (chicken n beef) he cuts the beef and asks me about my salad n rice choice. He adds the salad to the main part of the takeout container which is usually meant for rice. As for the rice..he litteraly gave me 3 regular size spoon fulls. Then adds the beef...i told him its mixed plate. He doesnt aknowledge. Removes some of the beef that already has tahini sauce on it and adds some chicken. I go to pay and the cashier is on his phone texting and i was visible to him. I ask if this is where i pay and he says yes and apologizes...i gave him a 20 and later realized he overcharged me by $3. The food taste was good but i would never go back. A new restaurant should embrace new customers and win them over forever. Interested to see how others were treated,3,2McB9CmWgZFlGWQozt6sOA
1429,TaTjCuAu6digyuZNBo0fag,0,2017-06-08,0,Z8YgMZpltF2_3-jvX7JTSw,5,Great food at a great price! We really enjoyed the margherita pizza and mandarin almond salad! The place also has a very nice ambience - modern but comfortable! Would definitely recommend and well be back for Sure!,0,bnrG4s6AOP21RXdtCz89rA
1838,kcpu_H4BaMY0dqHY8khoGQ,0,2015-09-21,0,D7ZOuUF1t9qvZONP1nAp3A,5,A great safe place my junior goes there for study time with her friends and they even brought in a pizza! They are quick and accurate and nice,0,uU_ol_n14rgh8kuuZ--WSQ
1174,xDl6ZZmfvVCnEAk6WQGouA,0,2016-07-02,0,PyTApFwPL9yjep29MhTa5w,5,Keith was my sales rep he was awesome. I had to take care of a busted iPhone 6plus screen and decided to just ditch the iPhone all together. I was totally prepared to turn the iPhone in and get the 80$ credit so I wouldn't have to deal with fixing it. Keith explained ALL of my options and I had a clear understanding of what I was getting. I switched from Verizon, WAS VERY IMPORTANT I KEEP MY NUMBER.. he transferred my  contacts(offered to transfer photos if needed), had the screen protector put on my phone. The best part is he did all of this in 20 MINUTES. 
269,qSsUXOWF9W4sekeHVekuug,0,2013-10-04,0,p2WnLi7Tj-2x9rqSOwHERg,1,Anyone looking to have their yard landscaped by this company WATCH OUT!!! This place is horrible to deal with and has NO communication skills!! My job was pushed back for weeks and nothing was communicated to me. On top of that I am now having to report them to my bank as fraud since they have yet to return the upfront money I gave them. Horrible horrible experience all the way around! I wouldn't even give them 1 star but that is the lowest it would allow me to select. I just hope my bank is able to get the money back soon from these rat b@stards!!,5,aD4iVmjokKSK8HDm-L-dlQ
3239,6Z6IyosSMciZtwk8hRLRag,0,2015-12-27,0,qnvJsSa2dD5K8Dp7hkeocw,1,terrible service. dont go there?we have been there for about 10mins. and no one come to seated us with half place empty.,1,3JpQJY_wU_KkUpskykl21A
4640,rACsJxfreq6l1pquJeC36Q,0,2015-12-21,0,Q0lt6HPq3jjNPmPmKKpEQA,5,Kengo Sun was extremely helpful in explaining the process to me. He kept in touch often so I always knew what was happening. He treated me like a friend!,0,I5HauGR99Jfns9BymJ8Jmw
3494,Net_BZG7t8JRLjXxNtvyNg,1,2008-09-27,0,lGNH9OsmMXaJMeWSrEpJfw,5,Oh man.  I love this place.  (+ positive, - negative, -/+ neutral)
2092,-lJtyCOTVInWusU9YF120A,0,2015-11-08,0,qFNtxmCldq0bUoRF1OdpQA,5,One of our favorite Italian restaurants. Fabulous pizza and light & tasty chew pose ravioli that never disappoints. Fabulous friendly staff. A neighborhood gem for casual dining.,0,Ac3vNCPDwirpxSkIwtcvVA
3154,Zwg2TWwdm7y5ORK3yN6nDw,0,2012-01-31,0,RhYhZ4ectuMapt6B_MpYtg,4,I am back again. Happy to say the new location is even better than the last. The level of service is great. I will be back on a monthly basis. I had forgotten how good these massages are.,4,M1vcFzCYRS2WGcIaJ5U0_w
4585,OUP9dy2eu_-2Mga3DpSFfQ,1,2015-03-14,0,rF3oaRJKJvkIqOooCslyKQ,5,Love this place. Extremely nice staff. Pizza is always delicious. They only use fresh ingredients and u can taste it. We always get their wings too. They never disappoint.,0,fEsysVVi8KVtLUfKWCU67Q
2540,VyVIneSU7XAWgMBllI6LnQ,0,2015-09-12,0,4e-414HUqJ7DtiuAi6FmOA,1,Clothes code for a BBQ place?! Puh-leeze! BBQ isn't considered as gourmet cuisine. It's a fucking barbecue place! Owners are pathetic.,0,8EtDC-WjdnjlBIbDugaC7w
4629,IDQaKXffLa37mKBd9ZA8DA,0,2015-10-23,0,UmL1rYkuwslOeqB_oS0WGg,1,This is by far the worst experience I've ever had with any car rental company. The agent was rude, did not to her job in checking that the car was damaged (had to come up and tell her as she didn't take a look at the car whatsoever) and I was given a filthy vehicle that had dirt in the floor mats and bird poop on the chair in the back! Before I picked up the car, I asked what the 'other' charges were on my bill (amounted to about 1/3 of the price) and she didn't know. 
